  index	           x	       x_err	           y	       y_err	        dist	    dist_err
    320	141.96706563	  4.36775461	110.36377016	  1.51901397	179.84519608	  3.44958231
    321	144.84372245	  2.38446224	104.48472186	  1.34019455	178.60583940	  2.04864590
    322	133.93802752	  3.12190835	101.53400744	  1.17125238	168.08378678	  2.74019152
    323	129.55423470	  4.36910583	104.78677729	  3.87464482	166.63724476	  5.54067160
    324	121.81390040	  2.38522044	 94.40430712	  2.36076841	154.12578543	  2.70264781
    325	126.90036221	  1.80435128	 92.82600470	  1.40504997	157.23285202	  1.85180257
    326	128.80285875	  4.42808784	 89.15411768	  2.34490590	156.66045600	  4.60881675
    327	122.09596300	  3.44501839	 88.85687666	  3.03950670	151.02274008	  4.02584687
    328	129.41088184	  4.89209652	 91.69531662	  2.42908636	158.61574005	  5.10759283
    329	124.47665864	  3.34390842	 95.32528898	  2.85114782	156.79094020	  4.15464839
    330	131.12978916	  1.34929250	 96.82881181	  1.29617755	163.00951791	  1.49604066
    331	133.81534468	  2.55476045	 84.60211168	  4.89903198	158.39262971	  2.52308167
    332	134.00998338	  2.44900320	 82.65541514	  2.13191591	157.45813373	  2.84114457
    333	140.12445816	  1.29292026	 84.34205920	  2.65056369	163.56562903	  1.85171668
    334	139.22129936	  1.71619224	 85.22493495	  1.98458109	163.24680643	  1.79549480
    335	142.37491844	  1.84557940	 92.30731950	  3.82709522	169.70785580	  2.92491666
    336	146.43790024	  2.63887496	 89.24580046	  4.33757877	171.52526657	  3.70576640
    337	129.03263407	  5.49910842	 87.03756891	  4.21778473	155.77243537	  2.81732792
    338	120.42001237	  3.37595914	 88.30016174	  2.03892856	149.33165785	  3.67535556
    339	116.31993298	  1.45681188	 87.19147153	  2.55297950	145.38261014	  2.28389789
    340	113.30700029	  1.16515728	 93.09484397	  1.62084355	146.65538679	  1.14391363
    341	115.16841202	  3.26880945	 94.60755942	  1.65301353	149.06819228	  2.53870989
    342	111.53841230	  2.76241142	104.29945021	  3.87247488	152.74900459	  3.09213649
    343	104.08882482	  2.31950497	107.75524161	  1.95523874	149.84085029	  1.61189105
    344	102.92155697	  1.22238959	106.53044548	  2.01891020	148.13924573	  1.38449004
    345	103.98682694	  1.19535105	105.02505258	  3.55229326	147.82178490	  2.50786892
    346	110.61133927	  4.10464199	102.83525939	  1.97134809	151.08498067	  2.00545885
    347	109.31642803	  1.84363161	102.12100549	  2.51066065	149.60292257	  2.72931334
    348	107.15361440	  2.48694620	 93.40100724	  1.62432334	142.16665516	  1.76372311
    349	116.96854848	  4.75293780	 94.43774757	  1.65002201	150.37032902	  3.76916967
    350	122.58183887	  2.09362677	 99.28123805	  1.86333187	157.76227645	  1.41097824
    351	121.05530488	  2.56733464	 99.37703227	  1.19165888	156.63793011	  1.65876224
    352	117.02732383	  2.11864704	 96.56734278	  3.84543725	151.74014317	  3.85372783
    353	115.56641560	  1.48827626	 91.39490812	  1.50202801	147.34410605	  1.67663681
    354	113.61545528	  1.09134963	 96.79912221	  2.18875002	149.27218142	  1.52946502
    355	110.28449476	  1.77791484	 98.79969528	  1.51871291	148.07864632	  1.49383632
    356	114.72088427	  2.99770861	 99.50656809	  2.56557794	151.87925016	  3.27111605
    357	119.88794394	  2.31081497	 97.47769452	  1.92829977	154.53374021	  1.84428197
    358	118.21768318	  1.54981147	100.01796981	  1.31032067	154.85492937	  1.75630483
    359	110.61689331	  3.82313767	 98.55289619	  2.68246322	148.20531508	  2.40145902
    360	104.85347857	  3.25209362	 95.20017242	  2.48202427	141.66497136	  2.25770758
    361	106.67665889	  1.53263766	 91.49801225	  3.79698076	140.56620743	  3.11499082
    362	110.13414952	  1.64619709	102.96938983	  5.90417871	150.82900079	  4.51751540
    363	109.50233674	  2.09969423	115.00769768	  2.48102134	158.80893709	  2.79606171
    364	 96.83016401	  4.56229487	117.33619837	  2.38734655	152.20174282	  2.23775558
    365	 93.99387097	  1.46208899	112.68035987	  2.76870817	146.75822913	  1.88066813
    366	 97.85805314	  4.47749206	113.83226908	  3.04120700	150.20358051	  1.47150465
    367	102.42433469	  2.67713622	112.70098626	  2.18407923	152.29943616	  3.01258157
    368	 96.45027565	  2.11999969	113.93621038	  1.66097851	149.29818558	  1.19194848
    369	 96.67838719	  2.29139981	116.77146212	  1.55619891	151.61959251	  1.20679315
    370	 98.13337926	  1.41956588	114.96565773	  1.94081946	151.16131158	  1.81725393
    371	 95.21062448	  2.03914141	119.55580714	  3.19045520	152.86457211	  2.32674247
    372	 93.95920725	  2.13205299	130.26778075	  2.23733988	160.62826853	  2.47750256
    373	 94.71229147	  2.84701703	129.14747600	  2.34472013	160.16715947	  3.09401929
    374	 94.22351932	  3.60303479	129.47850841	  3.93417474	160.14092875	  5.10864577
    375	 97.17957335	  1.48861047	131.42461217	  5.24762021	163.49025851	  4.12153039
    376	 95.94122117	  2.77377304	132.24788459	  3.56286964	163.42428309	  2.66691780
    377	 84.24301021	  3.43949520	135.76096635	  2.17461809	159.81082037	  2.23283197
    378	 74.81387598	  2.77816112	130.60722667	  4.71850663	150.57240699	  3.64642792
    379	 73.62624197	  2.27214496	125.31406556	  2.53773616	145.37044353	  1.86425043
    380	 71.65695062	  2.42314661	135.01600138	  2.39395491	152.87762287	  2.01848599
    381	 74.43765914	  4.92007391	135.78318709	  1.87689687	154.91716958	  2.53760346
    382	 80.11448139	  2.16597434	137.46084703	  3.41705172	159.11209701	  3.67734508
    383	 81.61757350	  1.46472394	138.48241964	  1.79629729	160.75627678	  1.26508018
    384	 84.97330519	  1.62830641	130.09742990	  1.65547169	155.40068189	  1.35051832
    385	 84.33169555	  3.47155365	130.21054545	  3.78207925	155.14971997	  4.64125215
    386	 96.41375975	  2.54766075	135.53991526	  3.12868437	166.35083855	  3.21861047
    387	 93.75573271	  5.96138572	143.88348710	  2.24761356	171.83336864	  2.54530603
    388	 84.31689868	  2.59529190	149.42218063	  2.52676041	171.60356074	  1.29052936
    389	 93.70225200	  3.72842718	138.96751086	  5.90759404	167.72046391	  3.27535181
    390	 95.01619818	  1.39246477	138.70114374	  3.36885423	168.14069755	  2.84238584
    391	 98.13735294	  4.88724508	146.58648340	  2.13991033	176.44023996	  3.98035940
    392	110.93363450	  3.41216565	143.66820880	  1.84536512	181.54980187	  1.24224402
    393	110.19093668	  1.00398503	156.97488265	  4.93860943	191.81440445	  3.97346244
    394	107.75681495	  2.65901501	158.26748452	  2.56242762	191.48608047	  2.61633488
    395	104.49745798	  1.93941385	163.38682948	  1.93980158	193.95388172	  2.09539764
    396	 98.29458310	  1.62030019	160.14772322	  2.65711314	187.91565744	  2.55139762
    397	 94.11321367	  2.68100123	158.53197053	  2.51983861	184.38642888	  2.20564396
    398	 85.22730120	  2.56345724	165.11816767	  4.14703378	185.85507451	  3.05984424
    399	 84.74472355	  3.33459554	172.52517149	  2.29477754	192.25136175	  1.54996872
    400	 86.06411311	  2.78385589	175.06158313	  2.30401184	195.09090508	  2.48727394
    401	 82.86275742	  4.42697529	179.25912101	  2.14124141	197.53795096	  1.73493200
    402	 74.09592979	  3.50472662	181.03491228	  2.96173008	195.65291666	  2.19941682
    403	 64.20902118	  4.20952278	189.18952013	  3.31957771	199.84781681	  2.25004903
    404	 56.19889373	  2.71799856	195.91369790	  2.22488873	203.82769978	  2.66441933
    405	 59.44110485	  1.95478487	195.69174856	  1.61077852	204.52925539	  1.64465241
    406	 54.79685122	  2.43771990	203.45529505	  2.56143137	210.72357294	  2.19800061
    407	 61.97478564	  1.89145354	192.93716030	  4.46977314	202.66785174	  3.86266988
    408	 69.21220107	  1.76428222	183.96984081	  3.21840829	196.56394294	  3.36426576
    409	 70.24259676	  2.70452982	178.16064185	  2.51705753	191.53105752	  2.17733090
    410	 73.59739727	  2.15971905	175.40239388	  1.54531302	190.22815805	  1.69615150
    411	 66.45821953	  2.53117157	175.98639061	  1.93440168	188.13539417	  1.76828282
    412	 61.29996308	  2.87728144	181.55255104	  3.53263776	191.65158231	  3.07303356
    413	 56.82179649	  1.52762542	185.94858754	  3.03211339	194.44057846	  3.15951940
    414	 57.13692829	  4.60865057	179.84577301	  2.75511855	188.75202526	  3.26097244
    415	 69.38964375	  3.39934346	177.69304195	  4.10470261	190.81373539	  2.87442588
    416	 72.41192887	  2.51328916	174.22900863	  3.77005775	188.68266820	  4.31457617
    417	 69.58989455	  2.18084496	176.83260278	  2.36499464	190.04470184	  2.42557527
    418	 66.76905079	  1.96848583	175.35186039	  2.25746383	187.64265266	  2.36369847
    419	 69.75743954	  4.39601751	178.62205735	  3.34264027	191.82021042	  2.72852219
    420	 73.38673494	  3.16464389	178.61943240	  3.56441339	193.14919032	  2.57386603
    421	 75.30429433	  2.75121381	186.92203561	  2.62891484	201.53787341	  2.74774300
    422	 76.09472458	  1.55123773	180.90988472	  3.55168631	196.26865967	  3.52527214
    423	 79.10180272	  1.62355084	178.80212529	  3.17212018	195.52840167	  2.93898044
    424	 84.78764314	  3.27853936	180.96690335	  1.82115005	199.87636485	  1.21190832
    425	 82.94351980	  2.35921760	177.59610897	  1.61935729	196.02872518	  0.96567466
    426	 77.38687286	  2.22998702	181.85352434	  1.68327470	197.64485368	  1.93661453
    427	 78.88356654	  1.52200354	175.11288622	  2.26604902	192.06935076	  1.98896093
    428	 76.84033860	  3.16534631	175.47452622	  1.86896058	191.58742845	  1.87528091
    429	 72.62180437	  1.79316450	175.69501827	  3.10429370	190.13153486	  2.34892405
    430	 74.62915848	  1.50973967	176.49184769	  3.93738973	191.63260341	  3.68934378
    431	 74.79422339	  1.97102176	183.64950343	  2.54969322	198.30930481	  2.26306174
    432	 79.21501147	  2.35470312	188.18199010	  5.29666063	204.17944221	  5.64216797
    433	 78.22897408	  1.69008070	195.23807229	  3.18264721	210.33569795	  3.09144608
    434	 80.52715988	  2.53500775	199.72599289	  2.03702927	215.35985100	  2.40957365
    435	 84.79412813	  1.28662316	197.88564922	  1.89516319	215.29359321	  1.64015198
    436	 78.07596251	  2.63671854	197.38410018	  1.08428564	212.27799484	  1.58738566
    437	 81.71299955	  2.63470254	194.80744276	  3.70222287	211.25901097	  4.15119810
    438	 85.90603290	  3.77927599	187.13458584	  2.03937763	205.94680880	  1.88510960
    439	 93.06569955	  1.40946546	188.04548416	  4.99212602	209.82412913	  4.80325868
    440	 88.94219843	  2.97216726	195.36872107	  6.25729078	214.66690934	  6.76441698
    441	 83.18944811	  2.53008796	194.47835408	  4.78462622	211.54095269	  4.69401905
    442	 84.67677289	  1.59626031	197.50408234	  4.27456889	214.91086163	  3.48711197
    443	 83.27800691	  4.02141906	181.23481845	  3.28368957	199.48058488	  3.96693032
    444	 81.95393840	  1.60487259	182.93905091	  1.65896588	200.46517826	  1.47799043
    445	 81.59883313	  1.74294701	180.86944814	  2.64829075	198.43151200	  2.66705639
    446	 89.26623802	  3.90318506	171.72606076	  2.54436144	193.58414686	  2.27769796
    447	 95.34572386	  4.28632933	176.07882276	  1.36748971	200.27889362	  1.77940977
    448	 95.55530415	  1.16432601	174.98018442	  1.00505296	199.37417503	  1.08867224
    449	 94.65798914	  2.00257841	186.30011075	  4.24250064	208.97350591	  4.46644520
    450	 90.28556326	  3.02315540	184.29072709	  1.40908449	205.24064639	  1.39895735
    451	 88.54230286	  1.92856496	184.88621366	  1.94496207	205.00779091	  1.39975060
    452	 89.90288351	  1.31530735	183.41881280	  4.11531146	204.27939026	  3.68590402
    453	 94.68034383	  2.37233259	172.54948688	  2.14139015	196.83771672	  1.67920292
    454	 98.56019931	  2.91330244	166.87401253	  3.21336378	193.83967892	  2.45781612
    455	 86.62068775	  2.88167172	168.46381794	  1.86170932	189.45535450	  1.28068224
    456	 87.64368088	  1.55524369	167.10198381	  1.67955148	188.69658858	  1.82343790
    457	 83.16122860	  2.58266184	166.54682214	  1.67284636	186.16581786	  2.32179346
    458	 88.52750288	  1.59461916	166.97403872	  1.25944601	188.99520516	  1.54590233
    459	 85.24544894	  2.58553293	164.11679910	  0.86736503	184.95050710	  1.36291508
    460	 81.23019910	  1.83523635	160.87153984	  3.59438535	180.23237099	  3.25234135
    461	 91.50685346	  3.29683815	155.37944914	  3.42140551	180.33303264	  4.34165178
    462	 98.55168057	  1.77209985	164.81577806	  1.61263503	192.04339837	  1.32231261
    463	 90.04790015	  2.76381617	167.16590240	  2.36243817	189.89159601	  2.73217960
    464	 84.62206791	  2.76787165	173.61477148	  3.10122570	193.17339480	  2.07400826
    465	 76.08319491	  3.70991981	179.53510721	  2.10859083	195.01689429	  2.85094205
    466	 75.21031695	  5.31338547	169.00573226	  4.60615632	185.09723901	  2.82668763
    467	 77.75314346	  2.83220692	158.57796268	  3.47069532	176.62260012	  4.12865748
    468	 72.81975720	  3.06726416	156.59047439	  1.21924207	172.71365781	  2.04469478
    469	 85.00481690	  3.50767926	165.73555139	  1.74934149	186.28365639	  2.80272421
    470	 91.25479929	  2.19586065	161.25885870	  2.01732901	185.30516753	  1.65656575
    471	 91.42706738	  2.83920535	163.60504365	  1.85679493	187.44306622	  1.45762143
    472	 98.89233244	  3.68710957	165.60911878	  3.19205640	192.90910534	  3.99183083
    473	104.16778916	  1.94309683	162.68850195	  4.28883777	193.20517099	  3.52258734
    474	105.53034499	  1.75537150	156.46815841	  2.29900635	188.74044404	  2.08562976
    475	101.62323432	  2.94479650	150.66805725	  1.57144217	181.76221129	  1.33605085
    476	104.25163256	  2.73965040	151.52366589	  2.51249507	183.95376553	  1.62931822
    477	106.22866783	  3.57174458	162.03178492	  2.40987129	193.76765336	  3.38977028
    478	107.56662886	  2.00385387	170.70763726	  2.47073177	201.78773360	  1.87285256
    479	111.35437707	  2.56978502	169.62382614	  3.27053154	202.94196212	  1.97480818
    480	111.38157959	  2.24452323	168.15946786	  4.74210458	201.74106262	  3.39587963
    481	104.67749005	  1.96078600	181.23697608	  4.37082351	209.31598992	  3.73946084
    482	115.62554066	  6.05921729	191.76889249	  4.07186309	224.04239191	  1.69546192
    483	126.03909754	  2.19043102	183.95901597	  2.42303765	223.00930869	  2.07147399
    484	128.95076074	  2.64493195	178.60524772	  4.17874906	220.31455917	  3.75311008
    485	124.06741620	  2.53483874	174.39195815	  2.30225923	214.03608303	  2.35792206
    486	131.75861766	  3.81048477	177.56617788	  1.95988582	221.12334463	  3.59280719
    487	134.82866377	  2.72813126	180.52496349	  1.48261881	225.32801457	  2.22659479
    488	135.86606117	  6.58672505	183.10308594	  2.53639775	228.10256313	  2.31637913
    489	142.60294894	  1.35369840	178.26379390	  2.59525982	228.29267368	  2.14575810
    490	137.99309781	  1.27846458	179.64879365	  1.45635570	226.53191463	  1.68261797
    491	138.75095001	  2.60559568	183.78362223	  2.48950937	230.29754340	  2.06741853
    492	137.57335994	  2.50307904	190.66657431	  2.76843081	235.14076158	  1.70990711
    493	131.90900498	  4.49057587	189.60969969	  2.09809612	231.02473217	  1.99103449
    494	127.03522952	  1.87527135	193.45890854	  1.10050683	231.44596314	  1.33893188
    495	132.88042559	  2.47689446	199.78913951	  3.95789555	239.94901401	  4.37931376
    496	140.26750936	  3.08204385	203.62351470	  1.94209127	247.28320061	  1.34139167
    497	142.16358568	  1.93322782	204.38666839	  3.15899786	248.97520023	  3.07597457
    498	142.68929339	  2.06979229	219.39335274	  4.37136341	261.74104185	  2.94916036
    499	133.57230140	  3.61861750	227.95211068	  2.77023768	264.23391401	  2.22075684
    500	131.37886791	  1.25101844	225.51033555	  2.29861681	260.99347182	  2.13886178
    501	133.19857357	  1.38576693	226.21312051	  2.33914621	262.51882519	  2.34398535
    502	127.23050341	  2.70702059	225.96506514	  1.86704996	259.32948348	  2.61619872
    503	126.82447625	  4.49301480	226.71449064	  2.04223215	259.79724274	  3.69575450
    504	135.26328672	  4.19305045	224.62672394	  2.90767143	262.25458034	  1.37592195
    505	137.18608891	  3.83192631	218.13537045	  1.83772356	257.70465531	  3.07153879
    506	140.16196467	  4.15978961	228.50636347	  3.52679646	268.11234054	  2.45956880
    507	136.26988653	  1.72553930	228.89211061	  2.92268200	266.39084556	  2.91842940
    508	134.52726868	  2.27486538	231.74542771	  2.32177709	267.97819003	  1.33589575
    509	132.79468924	  1.90368526	228.54401796	  2.68956559	264.33247230	  2.44938885
    510	129.01319124	  4.55494923	232.54315698	  2.25665833	265.97339667	  2.17156807
    511	118.21569722	  2.57679568	231.58206273	  1.90976208	260.02566909	  1.46332804
    512	129.81860670	  2.03023638	236.26700569	  2.47462812	269.58626585	  2.90852781
    513	140.22264153	  4.00500844	241.69217529	  2.95414481	279.43447590	  4.31712092
    514	134.40487685	  2.92267564	243.02408155	  1.59498123	277.72577451	  2.20347616
    515	140.29289194	  2.64411927	240.75132044	  3.07195477	278.66598369	  2.23419637
    516	135.82288000	  5.85507478	239.76353176	  1.55673929	275.60806273	  3.36258650
    517	129.63268251	  3.62338424	236.46630571	  1.56187000	269.69098799	  1.81258371
    518	127.36070536	  2.15200878	240.15708766	  1.83701441	271.84906127	  1.50654349
    519	127.12254908	  1.41190601	234.18736224	  3.21558048	266.47149924	  3.02268879
    520	134.66558218	  3.85124732	232.88465570	  3.20907943	269.02794388	  4.37922259
    521	128.78537321	  4.36795868	243.03922130	  1.33365506	275.07796089	  2.59009090
    522	123.08397579	  1.62049455	255.31517366	  4.99141542	283.44974874	  4.39126011
